artifact_id,random_index,layer,rank,row_set_sha256,maximum_intervention_norm_error,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,examples
das_001_outcome_history_dual_history_L28_r2,87,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.023784160614013672,0.11493905360981427,0.34695307743770937,0.11076646818219991,-0.05923740442328918,1.109100709775626,0.5,24
das_001_outcome_history_dual_history_L28_r2,88,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019000530242919922,-0.018524710389066,0.18895846205794128,0.0815133242985112,-0.10383635639666937,1.1897896297095412,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,89,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019237995147705078,0.02489818453938697,0.14474773427185736,0.04748207664304057,-0.03879261706938597,1.1641511642915128,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,90,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019462108612060547,0.06942532660159495,0.24685313469704592,0.10020612145453668,-0.07317621154853032,1.1372606397699478,0.4583333333333333,24
das_001_outcome_history_dual_history_L28_r2,91,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.015327930450439453,0.017968120537249055,0.17200087685515436,0.04979471813817952,-0.04665139133114253,1.1682806605378084,0.25,24
das_001_outcome_history_dual_history_L28_r2,92,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.023082971572875977,0.012807084769598798,0.057917615273448124,0.019887323098971003,-0.012375527977026929,1.1713465676336616,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,93,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018972158432006836,-0.06418645949423984,0.03598574415372557,0.0099436615494855,-0.047854430655180163,1.2161671226550481,0.041666666666666664,24
das_001_outcome_history_dual_history_L28_r2,94,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02087569236755371,-0.007429958178849727,-0.051457224482497864,-0.01645656605163855,0.018860318945346313,1.183291718540932,0.25,24
das_001_outcome_history_dual_history_L28_r2,95,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.023413419723510742,-0.03917369924198133,-0.004235210114430885,-0.0011945259429455126,-0.019464327174834095,1.2017896724344985,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,96,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02311396598815918,0.01777330701377433,0.16587876914506358,0.048022351430466285,-0.04462014123372282,1.1683965353837338,0.25,24
das_001_outcome_history_dual_history_L28_r2,97,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.021581172943115234,-0.024099018058868937,0.054180677025568495,0.02227637498486195,-0.03594687362735869,1.193041000876269,0.25,24
das_001_outcome_history_dual_history_L28_r2,98,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02068805694580078,-0.006780715907497292,0.190068150700726,0.046287550700095104,-0.05825694424422012,1.182910368546821,0.125,24
das_001_outcome_history_dual_history_L28_r2,99,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01889336109161377,-0.004470060536047704,0.07451780500293834,0.027518343153317488,-0.0315378510371171,1.1815521441343557,0.25,24
das_001_outcome_history_dual_history_L28_r2,100,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02294921875,0.018996438443510066,0.006550253978715102,0.00231264149513901,0.012974559071576703,1.1676688277604845,0.375,24
das_001_outcome_history_dual_history_L28_r2,101,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.025637149810791016,0.06321792373795632,0.271423751178801,0.07500041979635813,-0.0494971347731698,1.1410473866888375,0.375,24
das_001_outcome_history_dual_history_L28_r2,102,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01571345329284668,0.05234432081710905,0.2331342577873899,0.09257510140019011,-0.0748472218217734,1.1476505764036842,0.4583333333333333,24
das_001_outcome_history_dual_history_L28_r2,103,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018949508666992188,-0.012970069581408561,0.2864068899747733,0.06386223230392712,-0.08360703129282378,1.186540867479579,0.08333333333333333,24
