job_index,prompt_id,direction_id,control_role,alpha,p_eos,eos_logit,baseline_p_eos,baseline_eos_logit,delta_eos_logit
56,open_ended_06,random_003,random_subspace,1.0,4.6553716437358617e-10,-21.487829184395494,4.5706607942896937e-10,-21.506193141093497,0.018363956698003392
56,open_ended_06,random_003,random_subspace,2.0,5.007905756748698e-10,-21.414833114359535,4.5706607942896937e-10,-21.506193141093497,0.09136002673396248
56,open_ended_01,random_004,random_subspace,-2.0,2.6940052411106308e-09,-19.732236810790763,2.886769046028803e-09,-19.66312793449059,-0.0691088763001737
56,open_ended_01,random_004,random_subspace,-1.0,2.733763881934692e-09,-19.717586463234188,2.886769046028803e-09,-19.66312793449059,-0.05445852874359858
56,open_ended_01,random_004,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_004,random_subspace,1.0,3.1090778840336952e-09,-19.588939651921805,2.886769046028803e-09,-19.66312793449059,0.07418828256878385
56,open_ended_01,random_004,random_subspace,2.0,3.1946065792709533e-09,-19.56180188988263,2.886769046028803e-09,-19.66312793449059,0.10132604460795847
56,open_ended_02,random_004,random_subspace,-2.0,1.2856131270666538e-08,-18.16944498485884,1.3520476294104355e-08,-18.119060524577765,-0.05038446028107302
56,open_ended_02,random_004,random_subspace,-1.0,1.2728716747290036e-08,-18.17940522212707,1.3520476294104355e-08,-18.119060524577765,-0.06034469754930427
56,open_ended_02,random_004,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_004,random_subspace,1.0,1.4125461689218355e-08,-18.075286860360258,1.3520476294104355e-08,-18.119060524577765,0.0437736642175075
56,open_ended_02,random_004,random_subspace,2.0,1.416963524292214e-08,-18.07216451090712,1.3520476294104355e-08,-18.119060524577765,0.04689601367064711
56,open_ended_03,random_004,random_subspace,-2.0,7.455925321586676e-10,-21.01684186774335,8.049070854276863e-10,-20.94029426619565,-0.07654760154769846
56,open_ended_03,random_004,random_subspace,-1.0,7.892198006231865e-10,-20.959976251818546,8.049070854276863e-10,-20.94029426619565,-0.01968198562289558
56,open_ended_03,random_004,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_004,random_subspace,1.0,8.498740600160204e-10,-20.88593294125882,8.049070854276863e-10,-20.94029426619565,0.05436132493683132
56,open_ended_03,random_004,random_subspace,2.0,8.300949372319621e-10,-20.909481038641772,8.049070854276863e-10,-20.94029426619565,0.030813227553878164
56,open_ended_04,random_004,random_subspace,-2.0,7.715403853580938e-07,-14.074876048429324,8.114208753795538e-07,-14.024478147477753,-0.05039790095157137
56,open_ended_04,random_004,random_subspace,-1.0,7.643304229532077e-07,-14.084264886169905,8.114208753795538e-07,-14.024478147477753,-0.059786738692151786
56,open_ended_04,random_004,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_004,random_subspace,1.0,8.372132924705511e-07,-13.99318613199295,8.114208753795538e-07,-14.024478147477753,0.031292015484803315
56,open_ended_04,random_004,random_subspace,2.0,8.533311302016955e-07,-13.97411731660764,8.114208753795538e-07,-14.024478147477753,0.05036083087011356
56,open_ended_05,random_004,random_subspace,-2.0,2.5723199126304053e-09,-19.77845765290687,2.6912574391246835e-09,-19.73325730037315,-0.04520035253371901
56,open_ended_05,random_004,random_subspace,-1.0,2.6487756432658216e-09,-19.749168322473405,2.6912574391246835e-09,-19.73325730037315,-0.015911022100254968
56,open_ended_05,random_004,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_004,random_subspace,1.0,2.7716233752528296e-09,-19.703832629591364,2.6912574391246835e-09,-19.73325730037315,0.029424670781786233
56,open_ended_05,random_004,random_subspace,2.0,2.946227706246418e-09,-19.642740225584056,2.6912574391246835e-09,-19.73325730037315,0.09051707478909421
56,open_ended_06,random_004,random_subspace,-2.0,4.540379738848799e-10,-21.5128402780128,4.5706607942896937e-10,-21.506193141093497,-0.006647136919301744
56,open_ended_06,random_004,random_subspace,-1.0,4.44305092717201e-10,-21.53450964326911,4.5706607942896937e-10,-21.506193141093497,-0.028316502175613323
56,open_ended_06,random_004,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_004,random_subspace,1.0,4.762362726395963e-10,-21.46510701328068,4.5706607942896937e-10,-21.506193141093497,0.04108612781281806
56,open_ended_06,random_004,random_subspace,2.0,4.4781886532341275e-10,-21.526632283299023,4.5706607942896937e-10,-21.506193141093497,-0.02043914220552523
56,open_ended_01,random_005,random_subspace,-2.0,3.7187872781174747e-09,-19.409868218598337,2.886769046028803e-09,-19.66312793449059,0.25325971589225205
56,open_ended_01,random_005,random_subspace,-1.0,3.1570388525636872e-09,-19.573631317490488,2.886769046028803e-09,-19.66312793449059,0.08949661700010125
56,open_ended_01,random_005,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_005,random_subspace,1.0,2.642679408637605e-09,-19.751472504321974,2.886769046028803e-09,-19.66312793449059,-0.08834456983138494
56,open_ended_01,random_005,random_subspace,2.0,2.4380448770955354e-09,-19.832069396278445,2.886769046028803e-09,-19.66312793449059,-0.16894146178785618
56,open_ended_02,random_005,random_subspace,-2.0,1.6033592231678995e-08,-17.948579785093617,1.3520476294104355e-08,-18.119060524577765,0.1704807394841481
56,open_ended_02,random_005,random_subspace,-1.0,1.4601787334811434e-08,-18.04212188093051,1.3520476294104355e-08,-18.119060524577765,0.07693864364725655
56,open_ended_02,random_005,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_005,random_subspace,1.0,1.2563517337582653e-08,-18.19246865974634,1.3520476294104355e-08,-18.119060524577765,-0.07340813516857381
56,open_ended_02,random_005,random_subspace,2.0,1.1567367508291682e-08,-18.27507783743497,1.3520476294104355e-08,-18.119060524577765,-0.15601731285720533
56,open_ended_03,random_005,random_subspace,-2.0,9.60056922849617e-10,-20.76402853762945,8.049070854276863e-10,-20.94029426619565,0.17626572856620015
56,open_ended_03,random_005,random_subspace,-1.0,8.772969573023204e-10,-20.854175574175155,8.049070854276863e-10,-20.94029426619565,0.08611869202049505
56,open_ended_03,random_005,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_005,random_subspace,1.0,7.213021291363475e-10,-21.049963023897803,8.049070854276863e-10,-20.94029426619565,-0.10966875770215267
56,open_ended_03,random_005,random_subspace,2.0,6.312523836982109e-10,-21.183315358559273,8.049070854276863e-10,-20.94029426619565,-0.24302109236362313
56,open_ended_04,random_005,random_subspace,-2.0,8.881696658136207e-07,-13.934102158929365,8.114208753795538e-07,-14.024478147477753,0.09037598854838791
56,open_ended_04,random_005,random_subspace,-1.0,8.643611977277033e-07,-13.96127423821498,8.114208753795538e-07,-14.024478147477753,0.0632039092627732
56,open_ended_04,random_005,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_005,random_subspace,1.0,7.651931923646771e-07,-14.083136730770212,8.114208753795538e-07,-14.024478147477753,-0.0586585832924591
56,open_ended_04,random_005,random_subspace,2.0,7.446599283866817e-07,-14.110337450085874,8.114208753795538e-07,-14.024478147477753,-0.08585930260812091
56,open_ended_05,random_005,random_subspace,-2.0,3.654748725878676e-09,-19.427238490502788,2.6912574391246835e-09,-19.73325730037315,0.3060188098703627
56,open_ended_05,random_005,random_subspace,-1.0,3.046489727154267e-09,-19.60927581521486,2.6912574391246835e-09,-19.73325730037315,0.12398148515828922
56,open_ended_05,random_005,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_005,random_subspace,1.0,2.3900863510561976e-09,-19.851936339116545,2.6912574391246835e-09,-19.73325730037315,-0.11867903874339447
56,open_ended_05,random_005,random_subspace,2.0,2.0274342205084395e-09,-20.016494772083504,2.6912574391246835e-09,-19.73325730037315,-0.28323747171035407
56,open_ended_06,random_005,random_subspace,-2.0,5.267686287169226e-10,-21.364259697957113,4.5706607942896937e-10,-21.506193141093497,0.14193344313638434
56,open_ended_06,random_005,random_subspace,-1.0,4.609743420314061e-10,-21.497678731218528,4.5706607942896937e-10,-21.506193141093497,0.00851440987496943
56,open_ended_06,random_005,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_005,random_subspace,1.0,4.347418813832604e-10,-21.556268636652845,4.5706607942896937e-10,-21.506193141093497,-0.05007549555934787
56,open_ended_06,random_005,random_subspace,2.0,4.1426587160664496e-10,-21.60451314586398,4.5706607942896937e-10,-21.506193141093497,-0.09832000477048197
56,open_ended_01,random_006,random_subspace,-2.0,2.5125024283312314e-09,-19.801986594549188,2.886769046028803e-09,-19.66312793449059,-0.13885866005859882
56,open_ended_01,random_006,random_subspace,-1.0,2.805867538313578e-09,-19.691553060162715,2.886769046028803e-09,-19.66312793449059,-0.028425125672125517
56,open_ended_01,random_006,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_006,random_subspace,1.0,3.162589745642208e-09,-19.57187460206415,2.886769046028803e-09,-19.66312793449059,0.09125333242644018
56,open_ended_01,random_006,random_subspace,2.0,3.2692792917288216e-09,-19.538696273142566,2.886769046028803e-09,-19.66312793449059,0.12443166134802297
56,open_ended_02,random_006,random_subspace,-2.0,1.219643408489901e-08,-18.222122203858298,1.3520476294104355e-08,-18.119060524577765,-0.10306167928053256
56,open_ended_02,random_006,random_subspace,-1.0,1.250558945287139e-08,-18.197090123847406,1.3520476294104355e-08,-18.119060524577765,-0.07802959926964093
56,open_ended_02,random_006,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_006,random_subspace,1.0,1.4066340092711016e-08,-18.0794811069337,1.3520476294104355e-08,-18.119060524577765,0.039579417644066694
56,open_ended_02,random_006,random_subspace,2.0,1.4900719769173065e-08,-18.021856303605094,1.3520476294104355e-08,-18.119060524577765,0.0972042209726709
56,open_ended_03,random_006,random_subspace,-2.0,6.925484630215806e-10,-21.09064289692054,8.049070854276863e-10,-20.94029426619565,-0.15034863072488847
56,open_ended_03,random_006,random_subspace,-1.0,7.614633368291379e-10,-20.995779089980235,8.049070854276863e-10,-20.94029426619565,-0.0554848237845853
56,open_ended_03,random_006,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_006,random_subspace,1.0,8.523399208648641e-10,-20.883035699662276,8.049070854276863e-10,-20.94029426619565,0.05725856653337402
56,open_ended_03,random_006,random_subspace,2.0,8.850246646652238e-10,-20.84540560074573,8.049070854276863e-10,-20.94029426619565,0.09488866544992192
56,open_ended_04,random_006,random_subspace,-2.0,8.081225360001554e-07,-14.028551328335139,8.114208753795538e-07,-14.024478147477753,-0.00407318085738595
56,open_ended_04,random_006,random_subspace,-1.0,8.323300448864757e-07,-13.999035953889443,8.114208753795538e-07,-14.024478147477753,0.02544219358830979
56,open_ended_04,random_006,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_006,random_subspace,1.0,8.108731890388299e-07,-14.025153347884139,8.114208753795538e-07,-14.024478147477753,-0.0006752004063859118
56,open_ended_04,random_006,random_subspace,2.0,8.954532972893503e-07,-13.925934874015985,8.114208753795538e-07,-14.024478147477753,0.09854327346176817
56,open_ended_05,random_006,random_subspace,-2.0,2.384576758274193e-09,-19.854244185812494,2.6912574391246835e-09,-19.73325730037315,-0.12098688543934344
56,open_ended_05,random_006,random_subspace,-1.0,2.5661113234320965e-09,-19.780874185093584,2.6912574391246835e-09,-19.73325730037315,-0.04761688472043346
56,open_ended_05,random_006,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_006,random_subspace,1.0,2.8902622517534837e-09,-19.661918591497464,2.6912574391246835e-09,-19.73325730037315,0.07133870887568605
56,open_ended_05,random_006,random_subspace,2.0,3.2085538670401093e-09,-19.557445506815714,2.6912574391246835e-09,-19.73325730037315,0.17581179355743615
56,open_ended_06,random_006,random_subspace,-2.0,4.356557614659806e-10,-21.554168721915143,4.5706607942896937e-10,-21.506193141093497,-0.04797558082164599
56,open_ended_06,random_006,random_subspace,-1.0,4.593707636502131e-10,-21.50116346753053,4.5706607942896937e-10,-21.506193141093497,0.005029673562965797
56,open_ended_06,random_006,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_006,random_subspace,1.0,4.522678342944175e-10,-21.51674655738599,4.5706607942896937e-10,-21.506193141093497,-0.010553416292491846
56,open_ended_06,random_006,random_subspace,2.0,5.07066943988832e-10,-21.40237808112103,4.5706607942896937e-10,-21.506193141093497,0.10381505997246876
56,open_ended_01,random_007,random_subspace,-2.0,2.9509856780407517e-09,-19.64112659130267,2.886769046028803e-09,-19.66312793449059,0.02200134318792024
56,open_ended_01,random_007,random_subspace,-1.0,2.852631242333814e-09,-19.67502402281569,2.886769046028803e-09,-19.66312793449059,-0.011896088325102028
56,open_ended_01,random_007,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_007,random_subspace,1.0,2.932251774723227e-09,-19.647495182352053,2.886769046028803e-09,-19.66312793449059,0.015632752138536432
56,open_ended_01,random_007,random_subspace,2.0,3.021686678650326e-09,-19.617450655578278,2.886769046028803e-09,-19.66312793449059,0.045677278912311436
56,open_ended_02,random_007,random_subspace,-2.0,1.4190839614514061e-08,-18.070669163882755,1.3520476294104355e-08,-18.119060524577765,0.04839136069501038
56,open_ended_02,random_007,random_subspace,-1.0,1.3106294716180855e-08,-18.1501731963567,1.3520476294104355e-08,-18.119060524577765,-0.031112671778934953
56,open_ended_02,random_007,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_007,random_subspace,1.0,1.2507259228300427e-08,-18.196956610430068,1.3520476294104355e-08,-18.119060524577765,-0.07789608585230212
56,open_ended_02,random_007,random_subspace,2.0,1.2844561858571524e-08,-18.170345304003305,1.3520476294104355e-08,-18.119060524577765,-0.051284779425539995
56,open_ended_03,random_007,random_subspace,-2.0,8.129842909987417e-10,-20.9303093280192,8.049070854276863e-10,-20.94029426619565,0.009984938176451408
56,open_ended_03,random_007,random_subspace,-1.0,8.400880546766132e-10,-20.8975144017491,8.049070854276863e-10,-20.94029426619565,0.04277986444655113
56,open_ended_03,random_007,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_007,random_subspace,1.0,7.760865283756857e-10,-20.976757095546763,8.049070854276863e-10,-20.94029426619565,-0.03646282935111245
56,open_ended_03,random_007,random_subspace,2.0,7.612396824008272e-10,-20.9960728497315,8.049070854276863e-10,-20.94029426619565,-0.055778583535850856
56,open_ended_04,random_007,random_subspace,-2.0,8.67239577928558e-07,-13.957949701307236,8.114208753795538e-07,-14.024478147477753,0.06652844617051734
56,open_ended_04,random_007,random_subspace,-1.0,7.881093893047364e-07,-14.053628149698646,8.114208753795538e-07,-14.024478147477753,-0.029150002220893256
56,open_ended_04,random_007,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_007,random_subspace,1.0,8.340892918567988e-07,-13.996924541652529,8.114208753795538e-07,-14.024478147477753,0.027553605825223926
56,open_ended_04,random_007,random_subspace,2.0,7.801662036399648e-07,-14.063758078205225,8.114208753795538e-07,-14.024478147477753,-0.03927993072747249
56,open_ended_05,random_007,random_subspace,-2.0,2.745573546292235e-09,-19.71327583888176,2.6912574391246835e-09,-19.73325730037315,0.019981461491390462
56,open_ended_05,random_007,random_subspace,-1.0,2.7854076822819707e-09,-19.69887158647454,2.6912574391246835e-09,-19.73325730037315,0.03438571389861167
56,open_ended_05,random_007,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_007,random_subspace,1.0,2.7067010854864293e-09,-19.727535252502364,2.6912574391246835e-09,-19.73325730037315,0.005722047870786895
56,open_ended_05,random_007,random_subspace,2.0,2.775495833162722e-09,-19.702436424316442,2.6912574391246835e-09,-19.73325730037315,0.030820876056708357
56,open_ended_06,random_007,random_subspace,-2.0,4.3930806215009e-10,-21.545820212410735,4.5706607942896937e-10,-21.506193141093497,-0.03962707131723775
56,open_ended_06,random_007,random_subspace,-1.0,4.614555126902786e-10,-21.496635463374858,4.5706607942896937e-10,-21.506193141093497,0.009557677718639468
56,open_ended_06,random_007,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_007,random_subspace,1.0,4.2147157985894523e-10,-21.587268766533086,4.5706607942896937e-10,-21.506193141093497,-0.08107562543958835
56,open_ended_06,random_007,random_subspace,2.0,4.3677567118649563e-10,-21.551601390445374,4.5706607942896937e-10,-21.506193141093497,-0.04540824935187615
56,open_ended_01,random_008,random_subspace,-2.0,2.6384741058649297e-09,-19.753065074453122,2.886769046028803e-09,-19.66312793449059,-0.08993713996253305
56,open_ended_01,random_008,random_subspace,-1.0,2.691883826955177e-09,-19.733024578323313,2.886769046028803e-09,-19.66312793449059,-0.06989664383272398
56,open_ended_01,random_008,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_008,random_subspace,1.0,3.0907432169158255e-09,-19.594854248593368,2.886769046028803e-09,-19.66312793449059,0.06827368589722127
56,open_ended_01,random_008,random_subspace,2.0,3.1941678191316214e-09,-19.561939243344835,2.886769046028803e-09,-19.66312793449059,0.10118869114575446
56,open_ended_02,random_008,random_subspace,-2.0,1.2557648254585274e-08,-18.19293592175744,1.3520476294104355e-08,-18.119060524577765,-0.07387539717967329
56,open_ended_02,random_008,random_subspace,-1.0,1.2901526069697411e-08,-18.165920219697604,1.3520476294104355e-08,-18.119060524577765,-0.04685969511983856
56,open_ended_02,random_008,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_008,random_subspace,1.0,1.3896443107341838e-08,-18.091632907217296,1.3520476294104355e-08,-18.119060524577765,0.027427617360469725
56,open_ended_02,random_008,random_subspace,2.0,1.4577604900978258e-08,-18.043779382192152,1.3520476294104355e-08,-18.119060524577765,0.07528114238561301
56,open_ended_03,random_008,random_subspace,-2.0,7.244568278608199e-10,-21.0455989440928,8.049070854276863e-10,-20.94029426619565,-0.10530467789714848
56,open_ended_03,random_008,random_subspace,-1.0,7.80153108781434e-10,-20.971530921418235,8.049070854276863e-10,-20.94029426619565,-0.03123665522258534
56,open_ended_03,random_008,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_008,random_subspace,1.0,7.911520327752442e-10,-20.957530962582737,8.049070854276863e-10,-20.94029426619565,-0.017236696387087136
56,open_ended_03,random_008,random_subspace,2.0,8.456956801516924e-10,-20.89086153632275,8.049070854276863e-10,-20.94029426619565,0.04943272987290115
56,open_ended_04,random_008,random_subspace,-2.0,7.359099640780187e-07,-14.122157321206135,8.114208753795538e-07,-14.024478147477753,-0.0976791737283822
56,open_ended_04,random_008,random_subspace,-1.0,7.594867383886594e-07,-14.090622216552092,8.114208753795538e-07,-14.024478147477753,-0.06614406907433867
56,open_ended_04,random_008,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_008,random_subspace,1.0,8.661865535941615e-07,-13.959164665541882,8.114208753795538e-07,-14.024478147477753,0.0653134819358705
56,open_ended_04,random_008,random_subspace,2.0,8.970662292995257e-07,-13.924135246321928,8.114208753795538e-07,-14.024478147477753,0.100342901155825
56,open_ended_05,random_008,random_subspace,-2.0,2.427632095347576e-09,-19.83634949860685,2.6912574391246835e-09,-19.73325730037315,-0.10309219823369986
56,open_ended_05,random_008,random_subspace,-1.0,2.62745580847934e-09,-19.757249829538488,2.6912574391246835e-09,-19.73325730037315,-0.023992529165337118
56,open_ended_05,random_008,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_008,random_subspace,1.0,2.9645759180851883e-09,-19.63653184107541,2.6912574391246835e-09,-19.73325730037315,0.09672545929774046
56,open_ended_05,random_008,random_subspace,2.0,3.031916717688432e-09,-19.614070834292473,2.6912574391246835e-09,-19.73325730037315,0.11918646608067718
56,open_ended_06,random_008,random_subspace,-2.0,4.343531367911879e-10,-21.55716323300891,4.5706607942896937e-10,-21.506193141093497,-0.05097009191541346
56,open_ended_06,random_008,random_subspace,-1.0,4.262266928289904e-10,-21.576049767979658,4.5706607942896937e-10,-21.506193141093497,-0.06985662688616046
56,open_ended_06,random_008,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_008,random_subspace,1.0,4.6414871945898994e-10,-21.49081609851704,4.5706607942896937e-10,-21.506193141093497,0.015377042576457
56,open_ended_06,random_008,random_subspace,2.0,4.567889122508717e-10,-21.506799730080253,4.5706607942896937e-10,-21.506193141093497,-0.0006065889867556962
56,open_ended_01,random_009,random_subspace,-2.0,3.019485772526309e-09,-19.61817929103632,2.886769046028803e-09,-19.66312793449059,0.04494864345426919
56,open_ended_01,random_009,random_subspace,-1.0,3.0212947699226333e-09,-19.61758036265508,2.886769046028803e-09,-19.66312793449059,0.045547571835509615
56,open_ended_01,random_009,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
56,open_ended_01,random_009,random_subspace,1.0,2.8315658706645763e-09,-19.682435964290995,2.886769046028803e-09,-19.66312793449059,-0.019308029800406246
56,open_ended_01,random_009,random_subspace,2.0,2.988984615370782e-09,-19.628332097751247,2.886769046028803e-09,-19.66312793449059,0.03479583673934172
56,open_ended_02,random_009,random_subspace,-2.0,1.3963824763152388e-08,-18.086795783005563,1.3520476294104355e-08,-18.119060524577765,0.03226474157220238
56,open_ended_02,random_009,random_subspace,-1.0,1.3583338898115471e-08,-18.114421862667182,1.3520476294104355e-08,-18.119060524577765,0.004638661910583153
56,open_ended_02,random_009,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
56,open_ended_02,random_009,random_subspace,1.0,1.3515474073244604e-08,-18.119430566756158,1.3520476294104355e-08,-18.119060524577765,-0.00037004217839253783
56,open_ended_02,random_009,random_subspace,2.0,1.3013531585670535e-08,-18.15727611661754,1.3520476294104355e-08,-18.119060524577765,-0.03821559203977287
56,open_ended_03,random_009,random_subspace,-2.0,7.824495495967199e-10,-20.96859166816911,8.049070854276863e-10,-20.94029426619565,-0.02829740197346098
56,open_ended_03,random_009,random_subspace,-1.0,7.634906595832547e-10,-20.993120224263905,8.049070854276863e-10,-20.94029426619565,-0.05282595806825441
56,open_ended_03,random_009,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
56,open_ended_03,random_009,random_subspace,1.0,7.581345551344043e-10,-21.00016023191175,8.049070854276863e-10,-20.94029426619565,-0.05986596571609937
56,open_ended_03,random_009,random_subspace,2.0,8.304703036365879e-10,-20.909028943894644,8.049070854276863e-10,-20.94029426619565,0.03126532230100665
56,open_ended_04,random_009,random_subspace,-2.0,8.408732696807419e-07,-13.988824037489513,8.114208753795538e-07,-14.024478147477753,0.035654109988239924
56,open_ended_04,random_009,random_subspace,-1.0,8.119936865114141e-07,-14.023772460053193,8.114208753795538e-07,-14.024478147477753,0.0007056874245598976
56,open_ended_04,random_009,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
56,open_ended_04,random_009,random_subspace,1.0,7.86978318956244e-07,-14.055064350905408,8.114208753795538e-07,-14.024478147477753,-0.030586203427654723
56,open_ended_04,random_009,random_subspace,2.0,7.858053550080513e-07,-14.05655592931824,8.114208753795538e-07,-14.024478147477753,-0.03207778184048671
56,open_ended_05,random_009,random_subspace,-2.0,2.9293893977211383e-09,-19.648471829387855,2.6912574391246835e-09,-19.73325730037315,0.08478547098529532
56,open_ended_05,random_009,random_subspace,-1.0,2.8253834827296487e-09,-19.684621732636298,2.6912574391246835e-09,-19.73325730037315,0.04863556773685218
56,open_ended_05,random_009,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
56,open_ended_05,random_009,random_subspace,1.0,2.6316184786878694e-09,-19.755666786264523,2.6912574391246835e-09,-19.73325730037315,-0.022409485891373038
56,open_ended_05,random_009,random_subspace,2.0,2.623344652619153e-09,-19.758815745722703,2.6912574391246835e-09,-19.73325730037315,-0.025558445349552983
56,open_ended_06,random_009,random_subspace,-2.0,4.892635185882455e-10,-21.438119878296508,4.5706607942896937e-10,-21.506193141093497,0.06807326279698955
56,open_ended_06,random_009,random_subspace,-1.0,4.3643175184904237e-10,-21.55238910558914,4.5706607942896937e-10,-21.506193141093497,-0.04619596449564156
56,open_ended_06,random_009,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
56,open_ended_06,random_009,random_subspace,1.0,4.4593942427617606e-10,-21.530837992695492,4.5706607942896937e-10,-21.506193141093497,-0.02464485160199459
56,open_ended_06,random_009,random_subspace,2.0,4.288696342502618e-10,-21.569868125619937,4.5706607942896937e-10,-21.506193141093497,-0.06367498452643972
