paired_condition_id,semantic_hash,task_family,coverage_marginal,coverage_pairwise,coverage_task_factor,coverage_score,information_variance,information_score,prediction_dual_history,prediction_latent_context,disagreement_raw,disagreement_score,active_score,sampling_strategy
active_round2_candidates-91227d19be6807b9,91227d19be6807b98b3adbe8c52e7ba2718161f9c642f705d148563fc3beba27,bandit,0.011858376366039734,0.01882049571524854,0.028406796508646852,0.12467857142857143,0.007667603977308628,0.8989285714285714,-0.20333456817622242,0.09743021755593256,0.300764785732155,0.9842857142857143,0.6063000000000001,information
active_round2_candidates-c875eb2318c098be,c875eb2318c098beb1ca929c451535ed24153405761c9222c1bdd1b9c68d92f5,bandit,0.011812109295397694,0.01876477545050936,0.028745890291475062,0.2215,0.00765904588067078,0.8985714285714286,0.5477604332088926,0.8754887050312986,0.32772827182240605,0.9898571428571429,0.646,information
active_round2_candidates-d91b0ca31a9d7ed1,d91b0ca31a9d7ed12bbdb1f818d5af8f001e7140bbb20eef6b4e19ebdd88c1fa,bandit,0.011841800995824684,0.018706534747319557,0.028086387674084817,0.012535714285714285,0.0076586509685551574,0.8984285714285715,0.8182324735752854,0.5452738342104447,0.27295863936484066,0.9726428571428571,0.5589142857142857,information
active_round2_candidates-56cf5ecadec0fd05,56cf5ecadec0fd05811438208b9225f83625c6bbb628fe0fcca0097de0355d4e,bandit,0.011893252445425587,0.018829912730157904,0.028460478818801833,0.16842857142857143,0.007607293005435295,0.8970714285714285,0.3333928634104121,0.22805993722626217,0.10533292618414991,0.6771428571428572,0.5616285714285715,information
active_round2_candidates-89676933596119d0,89676933596119d0943da73c8cbe9ea5255b79b00b4bffa705e84c283ea3a06d,bandit,0.011761230729012062,0.018490525631771417,0.02805360634887242,0.00025,0.0075728539869804904,0.8950714285714285,0.2506915867057907,0.36883488187453606,0.11814329516874533,0.7232142857142857,0.5027714285714285,information
active_round2_candidates-f6a407949c38abec,f6a407949c38abec30e9ee3acd0054ddd74efbd7f793fc583ee16e13be2e41d1,bandit,0.011868159982913419,0.018786403797779093,0.02858360395427383,0.19035714285714286,0.007563187064425809,0.8943571428571429,0.6273060786716482,1.0568791971869953,0.4295731185153471,0.9985714285714286,0.6336,information
active_round2_candidates-d4c6fbfe86187e1f,d4c6fbfe86187e1fbc8f8bf144387ee7fbd6f6e6cf5381c6a2e0572b24b3a525,bandit,0.0117799353952878,0.01855891454977465,0.028372166624452,0.02085714285714286,0.007560368761760495,0.8941428571428571,-0.26217394275281414,-0.1511430912322792,0.11103085152053493,0.6989285714285715,0.5057857142857143,information
active_round2_candidates-31351103398a6698,31351103398a6698e6488be992a39e41a834ddfecbe424138d2f07fbc1c83886,bandit,0.011850296175933963,0.018765794807055123,0.02829353424416463,0.06046428571428571,0.007512198856048676,0.8921428571428571,2.2406955635229138,2.05223360018669,0.1884619633362239,0.8787142857142857,0.5567857142857143,information
active_round2_candidates-786aa5980cbdb6f8,786aa5980cbdb6f81bd81080aae02688d0604985c2383c6583c116ed7fb6a5dd,bandit,0.0118305454520105,0.01871784033863093,0.028129322619181718,0.015678571428571427,0.006828292485294508,0.8565,1.3723595683651908,1.8644166219641876,0.49205705359899676,0.9997857142857143,0.5488285714285714,disagreement
active_round2_candidates-f7aa57ef9093d60c,f7aa57ef9093d60cd9484540894e8be44fed7997ce38ffa85aae480720d60642,bandit,0.01182108900158844,0.018704958027015398,0.028297246646514573,0.03825,0.0064066838470958135,0.8297857142857142,2.7886815392868596,3.279156760275589,0.49047522098872953,0.9997142857142857,0.5471571428571429,disagreement
active_round2_candidates-1a9592ba8ddefb91,1a9592ba8ddefb91b5f7ee656e24dcfaddd1fec66821fff3a9a3e2aabf4d497e,bandit,0.011868847430767002,0.01876858155566586,0.02834488969682993,0.08225,0.005110722573597868,0.7205714285714285,2.1119081229546,2.5988601662105215,0.48695204325592156,0.9996428571428572,0.5210571428571429,disagreement
active_round2_candidates-e8faf90cdb905fdf,e8faf90cdb905fdf01883bd32f7f4cbb3173a6a7495ecec4a49a188dec1aee42,bandit,0.011842551289106544,0.018709174127285545,0.02825782069978223,0.03603571428571429,0.005137303556179305,0.7235,1.6699857410957233,2.153372333673964,0.4833865925782408,0.9995714285714286,0.5037285714285715,disagreement
active_round2_candidates-0ac222b603eb9b11,0ac222b603eb9b116cd07940e249fb8f7f9ec0fd6a32fd74b450fdd43df5ba33,bandit,0.011807317443275352,0.01872037373888979,0.028479960378712154,0.09196428571428572,0.007018107928179656,0.8671428571428571,0.6984302630306857,1.1788245613110304,0.48039429828034474,0.9994285714285714,0.5835285714285715,disagreement
active_round2_candidates-67cf5381d88e2ac5,67cf5381d88e2ac5397bffa035736d04babfcd9571155dd1e7e2764312527c23,bandit,0.011884757265316306,0.018725141219898288,0.02815581335949101,0.028142857142857143,0.006109032844325717,0.8084285714285714,1.6612430513299712,2.138915861192416,0.47767280986244476,0.9992857142857143,0.5344857142857143,disagreement
active_round2_candidates-523a32a6ef79886b,523a32a6ef79886bd8bab3ef93040da2fef8bfd3075a9bfaefdc756fb186c3cb,bandit,0.011834448635833786,0.018772803476572283,0.02830289136602272,0.060714285714285714,0.005254242706625333,0.7357857142857143,1.7686680223783382,2.2114975295778176,0.44282950719947944,0.9989285714285714,0.5183857142857142,disagreement
active_round2_candidates-b42979ff8d85299c,b42979ff8d85299c74a5dc86e4991721d53cca0534895a2a136fb537f0a5ccaf,bandit,0.0118089215212264,0.018670189695810916,0.028793678809490752,0.20289285714285715,0.007055109177937788,0.8686428571428572,1.179354609653073,1.618884107892328,0.439529498239255,0.9988571428571429,0.6283857142857143,disagreement
active_round2_candidates-3051b08fa65bbf34,3051b08fa65bbf348dcd0aecdae011c776e3d8f5e2760dcbeece998ed0ed15ae,bandit,0.011852334905980231,0.018725994512436818,0.0283371092561782,0.06182142857142857,0.006554637565452338,0.8402142857142857,2.2756349730689456,2.7117235636149957,0.4360885905460501,0.9987857142857143,0.5605714285714286,disagreement
active_round2_candidates-bbae7ac8c6b6f7c7,bbae7ac8c6b6f7c77b1da9ced02261f17067f21e1815df65550836a245b9a839,bandit,0.011868847430767002,0.01876858155566586,0.02834488969682993,0.08225,0.0050977288677873,0.7188571428571429,2.166593239206032,2.5988601662105215,0.43226692700448943,0.9986428571428572,0.5201714285714286,disagreement
active_round2_candidates-bcfcbc37a072205b,bcfcbc37a072205b1f1ff3a469063685fb4ca3bb8eb8370c21e8b9590a935b9c,bandit,0.0118534266033084,0.018766167930937185,0.028551521785261928,0.1629642857142857,0.006211096846792734,0.8157142857142857,1.085996027278081,1.5114489964431133,0.42545296916503217,0.9984285714285714,0.5911571428571429,disagreement
active_round2_candidates-8bf49d3787da305a,8bf49d3787da305a7a51b545a79cafdb54c62e7a105613b71371c6d6a65c884f,bandit,0.01187323962168099,0.018823840537029964,0.02853601419476401,0.18810714285714286,0.00578744205264422,0.7837857142857143,0.9769542934151673,1.3985855990386389,0.4216313056234716,0.9982857142857143,0.5884142857142858,disagreement
active_round2_candidates-b570dad4c65811ca,b570dad4c65811cae2e76b84f2b92fcd41abae44353e6b19edc49278acdd5589,bandit,0.011900582342249496,0.018812176750582717,0.028402308057586638,0.13635714285714284,0.0067127662864634565,0.8497142857142858,0.06759927318410486,0.48407149476441536,0.4164722215803105,0.9982142857142857,0.5940714285714286,disagreement
active_round2_candidates-1ccffe6729ccffcd,1ccffe6729ccffcd169ac1f5115d56ae9b0d07c7b96095674825ddaf308551e6,bandit,0.011870099673909704,0.01883393134982841,0.02874661411656747,0.2527857142857143,0.005805933833026712,0.7855714285714286,1.8661633094455468,2.2807459837532598,0.414582674307713,0.9981428571428571,0.6149714285714286,disagreement
active_round2_candidates-271028c8ab665589,271028c8ab66558949f32f19a7ec16b58c454cc12f7559acabdf5029890cb50d,bandit,0.011815561767955512,0.018675084369768783,0.02849976307107338,0.08635714285714285,0.007124926645746913,0.873,1.0564183483981897,1.4564528393864213,0.40003449098823163,0.998,0.5833428571428572,disagreement
active_round2_candidates-a358430189370c75,a358430189370c755bfc9a346cc1ad95b662d4c326e6f8a612897b88120ba943,bandit,0.01182166500120382,0.01865337350036661,0.028456157591689606,0.0665,0.0058672759983721245,0.7904285714285715,-0.7371054797182097,-0.34004551503165004,0.3970599646865597,0.9979285714285714,0.5423571428571429,disagreement
active_round2_candidates-b8c4def050455853,b8c4def050455853f8039c3d67325ff9ecadd6f999d4e7faa7aa763f94fbadd9,bandit,0.011848940084808102,0.018754976767410836,0.02901488086481522,0.27367857142857144,0.007229260971381426,0.8792142857142857,-0.425806561978166,-0.03260130492446478,0.39320525705370124,0.9978571428571429,0.6607285714285716,disagreement
active_round2_candidates-99b3b6693259c8f6,99b3b6693259c8f6643f6a984394c1d915de37117db75f1a9e63f35e750c44f6,bandit,0.011817761817380536,0.018691250294580856,0.02838010773407961,0.054214285714285715,0.005183711929088326,0.7286428571428571,0.27060319820301626,0.663292847916879,0.3926896497138628,0.9977857142857143,0.5127,disagreement
active_round2_candidates-c721a4d6099b963e,c721a4d6099b963e017ac9afd86c62414f72905acbf45d676f6fdacf9dee59a5,bandit,0.011851887311114874,0.01871223160677637,0.028394517031996185,0.07482142857142857,0.006357434542323188,0.8260714285714286,-0.5109971350105792,-0.11969322598468718,0.391303909025892,0.9977142857142857,0.5599000000000001,disagreement
active_round2_candidates-28bed56013dd5c94,28bed56013dd5c9408a2bee20ae3ccfdf4fc75e58aa117ca0438199e75e27796,bandit,0.01179802458720636,0.01862684469235502,0.028920979361434885,0.22753571428571429,0.005903777083919054,0.7924285714285715,-1.2781418903593016,-0.8870027019360807,0.39113918842322093,0.9976428571428572,0.6075142857142858,disagreement
active_round2_candidates-a26649bc04095302,a26649bc04095302acd15302674734f62713bb6290a8dc46b2d5fe9359872723,bandit,0.011816701291683687,0.018714700744782837,0.028876987003944882,0.24307142857142858,0.0049690050106109785,0.7041428571428572,-0.9452612423633382,-0.554378266803998,0.39088297555934015,0.9975714285714286,0.5784,disagreement
active_round2_candidates-cfc2a732e8e97ae5,cfc2a732e8e97ae5908bb1afb3c700bfd6703ea74a8c9fc8a3548597ccd7eabb,bandit,0.01183749007813701,0.018748672470298447,0.02870265228978523,0.20957142857142858,0.007335598649248544,0.8844285714285715,-2.3854343741155075,-1.9948898814596512,0.39054449265585633,0.9975,0.6371,disagreement
active_round2_candidates-58efa74b8f40e922,58efa74b8f40e922a0140bbbab308bb79cb2f372714331637f1bf0a1ba6fcd74,bandit,0.011791282202941216,0.01864211783965165,0.028288826138946177,0.022285714285714287,0.005324815170497067,0.7434285714285714,0.6727432320122884,1.0608294021175588,0.38808617010527047,0.9974285714285714,0.5057714285714285,disagreement
active_round2_candidates-39c3d86f49d67151,39c3d86f49d6715128ab6eda4b529fd319713485b071d043a3c416367c64a948,bandit,0.011844080129838327,0.018682215189608265,0.028538522703094614,0.11907142857142858,0.005958597173086177,0.7977857142857143,-0.10432922841713277,0.2821258831295639,0.38645511154669665,0.9973571428571428,0.5662142857142858,disagreement
active_round2_candidates-f02c1c6f6a235362,f02c1c6f6a235362aba9c0dfbce4f272ee0f1368ea4a5911f6f412983aae26c9,bandit,0.011783627051101014,0.01862682562761939,0.02840485360654993,0.03728571428571428,0.006262743783762828,0.8192142857142857,0.985122427710246,1.3696130880918225,0.3844906603815764,0.9972857142857143,0.5420571428571429,disagreement
active_round2_candidates-3180a3cfe885ae5c,3180a3cfe885ae5c2ed27cd7f5a88db302cb695bb5ea06b37be041eb100220ba,bandit,0.01183722971970827,0.018708413424988083,0.02898531778907265,0.2652857142857143,0.006925692207486862,0.8620714285714286,-0.36076199314643553,0.02213689657615625,0.3828988897225918,0.9971428571428571,0.6503714285714286,disagreement
active_round2_candidates-eeac1c55a71ce1ac,eeac1c55a71ce1ac5ddde14093c70018e209821a9dfda038369bf62cdf192048,bandit,0.011817761817380536,0.018691250294580856,0.02838010773407961,0.054214285714285715,0.0043934686165783355,0.6336428571428572,-0.853737402605278,-0.4741001171328635,0.3796372854724145,0.997,0.4745428571428572,disagreement
active_round2_candidates-43874a2ce7431ac5,43874a2ce7431ac5959a01b938cac494fc7b6a77a36eb053f5d8a12bcb4fe81f,bandit,0.011830446946542438,0.01871255486482441,0.028837202353978703,0.23632142857142857,0.005826627681723147,0.7873571428571429,-0.4885166801639024,-0.1093911337965009,0.3791255463674015,0.9969285714285714,0.6088571428571429,disagreement
active_round2_candidates-18b477831efa0367,18b477831efa036736044f79d000fd848836d65f7317d79ec3e1d66007ac6f38,bandit,0.011820641406723084,0.018692604473152637,0.028452173311563567,0.07667857142857143,0.0048162414849580205,0.6856428571428571,0.28172596233341474,0.6607662761883225,0.3790403138549078,0.9968571428571429,0.5043,disagreement
active_round2_candidates-29290058d717c147,29290058d717c1478322b271d326b8c8da8fa3ace292e91fb8a39fe1d1e1186b,bandit,0.011802063510841301,0.018695425970341774,0.028515028057699586,0.09571428571428571,0.0074827115835092405,0.8910714285714286,-2.5529714091825797,-2.174369190168186,0.3786022190143936,0.9967857142857143,0.5940714285714287,disagreement
active_round2_candidates-e3b3372fbabac6d7,e3b3372fbabac6d76a1b6cf30f236922f2a34e67dea516f99e76f3b6277b7885,bandit,0.011830698032425991,0.018841591541791713,0.028691210914309186,0.2327857142857143,0.007434163822402679,0.8889285714285714,-1.2309381491563982,-0.8526644749967723,0.3782736741596259,0.9967142857142857,0.6480285714285714,disagreement
active_round2_candidates-1122f19b21b581a5,1122f19b21b581a5de7c49d1fcadaad015781c8b8f806a7959c7fb401b11227a,bandit,0.01179404561518466,0.018693291127580912,0.028222046577736533,0.020142857142857143,0.004911670590759759,0.6984285714285714,-1.0863190065040804,-0.7083176273420191,0.37800137916206134,0.9966428571428572,0.4867571428571429,disagreement
active_round2_candidates-2e5e6ec67c71fcc4,2e5e6ec67c71fcc41b19080fc3297901460e6f0c9017cc0b1ed26b1c5a04a3fc,bandit,0.01179642050925531,0.01860249135250505,0.028607260930656287,0.09157142857142857,0.00593224172751421,0.7950714285714285,-1.7043811207302564,-1.3270622485173778,0.37731887221287863,0.9965714285714286,0.5539714285714286,disagreement
active_round2_candidates-6dfa559849b3d701,6dfa559849b3d701b972e7b36a60b74c457826bac676e4b0a0ddb665cb90c8f2,bandit,0.011863030135514532,0.018732344508237627,0.028424600489264245,0.09907142857142857,0.006144695559255374,0.8108571428571428,0.0587449539371781,0.4346797582337576,0.3759348042965795,0.9965,0.5632714285714286,disagreement
active_round2_candidates-f8f003c8e03453e2,f8f003c8e03453e2cf5cf273d1551be64f0abe6e1db78ccc3c5c7aa705756b7b,bandit,0.011847196902793618,0.01876209002433851,0.028745416587911094,0.23,0.005737140734253741,0.7805,-0.8889593632973599,-0.5140965377849249,0.374862825512435,0.9963571428571428,0.6034714285714287,disagreement
active_round2_candidates-5b736e939d048719,5b736e939d0487199212d6356888e8ca355f1972364ee63a1d42b2aa624a5345,bandit,0.011796237756673626,0.018607208256851054,0.028532826412664386,0.06735714285714285,0.006679027092067354,0.8476428571428571,-1.4901428020997722,-1.1154322030443597,0.3747105990554125,0.9962857142857143,0.5652571428571429,disagreement
active_round2_candidates-eb5c21798a836140,eb5c21798a83614076b7fbdba13631e625f53424a71cdc087702294c694d71b1,bandit,0.011821320698788943,0.0186958441430008,0.028780769850862142,0.212,0.0048818947346960595,0.695,-0.7750200887640368,-0.40087341723483394,0.3741466715292029,0.9961428571428571,0.5620285714285713,disagreement
active_round2_candidates-ee3322287628a789,ee3322287628a789764fa5bb768c8f7bc496b9465d9e04000ebe0a7c75d0f6f3,bandit,0.011826794848602707,0.01876778591279011,0.02851764216746818,0.13460714285714287,0.007266053467716811,0.8808571428571429,-1.572561486918114,-1.1997453826104028,0.37281610430771117,0.996,0.6053857142857143,disagreement
active_round2_candidates-ebace293314e72d6,ebace293314e72d6db1fb2b2a1e6ccc4e38f2bbdeae7d5dc8e65fff55712df75,bandit,0.011866589016922939,0.01882752016451729,0.028922781495277782,0.2735,0.0058897486774656845,0.7916428571428571,1.4867942834613614,1.8583257286939463,0.37153144523258486,0.9959285714285714,0.6252428571428572,disagreement
active_round2_candidates-bbc4738a425d1f65,bbc4738a425d1f6568f2614a57fc23b80dedc343d605a713cf90082277c40ae4,bandit,0.011862006541033795,0.018807211192823085,0.028420616209138206,0.12721428571428572,0.005834718424776952,0.7880714285714285,2.2019169967970957,2.572884514503472,0.37096751770637626,0.9958571428571429,0.5652857142857143,disagreement
active_round2_candidates-3eb5fe3afb0f387e,3eb5fe3afb0f387ed43648a98daf9dcdfef154337c1da4372b9a36d83b462058,debugging,0.012335973485748084,0.02046829929174418,0.03129777095186305,0.9975357142857143,0.004347898061363748,0.6282142857142857,-0.3071778348707699,-0.07164122363921188,0.235536611231558,0.9455,0.8394000000000001,coverage
active_round2_candidates-f2fc42731584abf2,f2fc42731584abf2d56d2f2a06ee6493e0c84d06084541a3192672f36534d38e,debugging,0.012335973485748084,0.02046829929174418,0.03129777095186305,0.9975357142857143,0.003318958150162891,0.4712857142857143,0.7217550912761787,0.7214053014858397,0.0003497897903389502,0.005642857142857143,0.588657142857143,coverage
active_round2_candidates-a0fcf0c2a8389531,a0fcf0c2a83895311e75925c91483bf62dd74906a2ce78e43c9a57c3ba8cc066,debugging,0.012312439525367248,0.020418843391969865,0.031325003690481246,0.9965714285714286,0.00880957244709914,0.9354285714285714,-1.5572210393043895,-1.7506408914729858,0.19341985216859636,0.8892142857142857,0.9506428571428572,coverage
active_round2_candidates-87b3d4aba04a4755,87b3d4aba04a475564ee038d10b87b7158fbd2c38e78c440623473502ea9255c,debugging,0.0123320703019248,0.02045720678718365,0.03125732314920835,0.9963571428571428,0.004086206020476606,0.5927857142857142,-0.8102125130948454,-0.5474994918083181,0.2627130212865273,0.9655714285714285,0.8287714285714286,coverage
active_round2_candidates-de54b1674b6cf27e,de54b1674b6cf27e3e78b9fd3da817ae44cc86fcbe3647c1b5e974ebbd836656,debugging,0.012328741886753073,0.020518830053325617,0.031197274540275283,0.9962857142857143,0.002539386213673096,0.329,-1.3772572595302703,-1.4302688397911645,0.05301158026089414,0.46335714285714286,0.6227857142857143,coverage
active_round2_candidates-0b19d850bc50329f,0b19d850bc50329f4d8198e3ac4f1460dba702d4c19772c1112c0b327f3cf434,debugging,0.012305416393819001,0.020435926375328664,0.03130245523661741,0.9961785714285715,0.008775847740676765,0.9344285714285714,-0.3232648572993735,-0.6124459467310546,0.2891810894316811,0.9809285714285715,0.9684285714285715,coverage
active_round2_candidates-5b96c97c6fa76577,5b96c97c6fa76577a37c66da25d1cbbcaa7a5c41bd8965e1255c772a95f4539c,debugging,0.012305416393819001,0.020435926375328664,0.03130245523661741,0.9961785714285715,0.007739136655769606,0.902,0.29181824099562714,0.01523832328807706,0.2765799177075501,0.9748571428571429,0.9542428571428572,coverage
active_round2_candidates-c1e67701f732a4f4,c1e67701f732a4f44d3d1ac1f84c2e6a192598accda166493ef43f43abb684e5,debugging,0.012292547308167028,0.02039185560355142,0.03134884603947974,0.996,0.004550431562451569,0.6541428571428571,-1.113844212510771,-1.32361195055928,0.209767738048509,0.9176428571428571,0.8435857142857144,coverage
active_round2_candidates-9d56f9326835f669,9d56f9326835f669856fa64f7ca09175bb0586419f37249b774ab559d0595e79,debugging,0.012282217215456193,0.020376832900092436,0.031368776907823255,0.9958571428571429,0.006742065733562007,0.8517142857142858,-0.6040423608261823,-0.9694330220623362,0.3653906612361538,0.9951428571428571,0.9380571428571429,coverage
active_round2_candidates-31f76ba870977555,31f76ba870977555f83ad1073e61e29554f0d99fd14813a2c8ba872b317bdd5d,debugging,0.012305416393819001,0.020481431849025157,0.03123859235731024,0.9957142857142857,0.0016873117936613215,0.1747857142857143,0.028709610257139917,-0.029648224546052315,0.05835783480319223,0.48364285714285715,0.5649285714285714,coverage
active_round2_candidates-32c673dccbb46371,32c673dccbb4637188d2e39c5d9a082f3695f0ded444c427e4b7cf29a4f3cf8c,debugging,0.012269107771421808,0.020393502097822275,0.03136204808135358,0.9955714285714286,0.005501005986925928,0.7610714285714286,-0.07497055143592102,-0.3488100932659921,0.2738395418300711,0.9730714285714286,0.8972714285714286,coverage
active_round2_candidates-d755bee20dd9a95c,d755bee20dd9a95c8f9fbf90822d48751208927a923e3f91cc5c7f6cb69d0141,debugging,0.012308160857090144,0.020432765985600024,0.03127646479969821,0.9952857142857143,0.002343881397728483,0.29078571428571426,-1.2406614175843944,-1.3145953847259433,0.07393396714154887,0.5475714285714286,0.6239428571428571,coverage
active_round2_candidates-38fd02800b24bb92,38fd02800b24bb924dae999e6e87f61fb0d28a5f41f7c0b67b04f211334d8f58,debugging,0.012320246706643794,0.02045991735841929,0.031235589724697487,0.9951428571428571,0.004053320204555948,0.588,-1.6575286925128099,-1.497953048971715,0.15957564354109488,0.8180714285714286,0.7968714285714286,coverage
active_round2_candidates-8241f2a9bfd3b1d2,8241f2a9bfd3b1d2d09cedd9a982c6f895df84b23405ae4ea310e53c8f1920da,debugging,0.012317126758918833,0.02043966388504661,0.03125348907348835,0.9950714285714286,0.003162276463304607,0.44357142857142856,0.06840074381572159,-0.002189044145834429,0.07058978796155602,0.5326428571428572,0.6819857142857143,coverage
active_round2_candidates-2d13333aa3077521,2d13333aa30775218da15222a10849e1a087fcfa95b80f977b40ddd31499030d,debugging,0.01229794480819046,0.02031582267059285,0.03138837432251001,0.9947857142857143,0.0033304408185769185,0.47335714285714287,-0.9983850680655937,-0.970546404137354,0.027838663928239638,0.34985714285714287,0.6572285714285715,coverage
active_round2_candidates-1bbe83ef674a7605,1bbe83ef674a760561333a6f412b35e9b1b56bb2b1c0d285b8199b7e55ee7fd0,debugging,0.012282906027918903,0.020337168398974908,0.031377291876706,0.9947142857142857,0.004971062179072239,0.7047142857142857,-1.4338438457121723,-1.461069324630014,0.02722547891784166,0.34714285714285714,0.7492,coverage
active_round2_candidates-9b911553e9d76b7c,9b911553e9d76b7ca74d8b956a8338afe1287bafed0483dd309c1b3824da981b,debugging,0.012279002844095615,0.020378678689341883,0.0313368440740513,0.9941428571428571,0.004663852805898157,0.6689285714285714,-2.7429734060342943,-2.812013887581979,0.0690404815476846,0.5262857142857142,0.7704857142857143,coverage
active_round2_candidates-38c5355ab09c711f,38c5355ab09c711fe0e9791afcd35764a4c997af22cf6dfa333491d2e3141cea,debugging,0.012261301403775238,0.020386114087411568,0.031345015355351356,0.994,0.0025711556605254532,0.33414285714285713,-0.8005797688009972,-0.8536233681099716,0.0530435993089744,0.46364285714285713,0.6239857142857144,coverage
active_round2_candidates-0012ad43076336d6,0012ad43076336d6adf077e7aff351ab38155b36806b359a466c2a5ba3b2c75b,debugging,0.012298633620653168,0.020360577165664098,0.03133302641208558,0.9939285714285714,0.004382706127141339,0.6321428571428571,-1.2587066062150007,-1.1758222647767893,0.08288434143821144,0.5845,0.7673285714285714,coverage
active_round2_candidates-fb781bb655c260e2,fb781bb655c260e2fb7e13227627ebe5f92a9b868914380dd9510ba955c8e18a,debugging,0.01231815035339957,0.020370950613454838,0.03130109297495874,0.9938571428571429,0.004110850781408726,0.5965,-0.47942112734540654,-0.7359693337123338,0.2565482063669272,0.9616428571428571,0.8284714285714286,coverage
active_round2_candidates-b3ec706683a2f77b,b3ec706683a2f77be1408d0fced27b452886fa71cd94385451fd039e9621c6af,debugging,0.012321029942742121,0.02043888427593277,0.03123007399683587,0.9937142857142857,0.00817981480066053,0.9178571428571428,-0.14955064283293673,-0.4262787491578264,0.27672810632488964,0.9749285714285715,0.9596142857142858,coverage
active_round2_candidates-46ad19f9c4f6cbd4,46ad19f9c4f6cbd468f5e81716a5030a0ba1d13da8e48d83065b886a339ca33e,debugging,0.012321029942742121,0.02043888427593277,0.03123007399683587,0.9937142857142857,0.004613492321226329,0.6615,-0.030470066983948274,0.15627778832008277,0.18674785530403104,0.876,0.8372857142857143,coverage
active_round2_candidates-bab9b3d8154a4878,bab9b3d8154a4878c71546943df81769209988507a89fe7ed505bb2e5c5828a4,debugging,0.012321029942742121,0.02043888427593277,0.03123007399683587,0.9937142857142857,0.0029142880084100107,0.3985714285714286,0.192367977064954,0.15627778832008277,0.03609018874487124,0.3906428571428571,0.6350428571428571,coverage
active_round2_candidates-03a05ff483797ad0,03a05ff483797ad02bc0717b5f5d9392252a1de24a5e859f8104880dcf5171b9,debugging,0.012274035363355806,0.020352839040024426,0.031343653093692685,0.9927142857142857,0.004047700958829566,0.5875,-0.8821644249685051,-1.0595418874458113,0.17737746247730624,0.8573571428571428,0.8035571428571429,coverage
active_round2_candidates-348584d254c4bece,348584d254c4bece0b5e5e154fa6bfaf11b84f9554ac1ee10e8ed9405c4057a8,debugging,0.012278314031632908,0.020363693759760083,0.031328329105168556,0.9926428571428572,0.003797587098139608,0.5480714285714285,-1.1322332972505602,-1.1401572879020916,0.007923990651531376,0.1367142857142857,0.6436285714285714,coverage
active_round2_candidates-93aaf7171acd7cf4,93aaf7171acd7cf459cbf9086749eb0f6f324aa3e1029e0378017758ac71d0bc,debugging,0.012253829818146694,0.020280254150540394,0.03143093444124395,0.9920714285714286,0.003747036071357889,0.5417142857142857,-1.5237756826088689,-1.56821698447027,0.04444130186140116,0.42778571428571427,0.6990714285714287,coverage
active_round2_candidates-c6de49d295e914ff,c6de49d295e914ff466e8c972a55b79ebdedb9a529cf31bb209de54d906a81a7,debugging,0.01231253476263284,0.020383159704218494,0.031268389181258086,0.992,0.0046047361528372514,0.6607857142857143,0.13711740056980903,0.32414045781865464,0.1870230572488456,0.8763571428571428,0.8363857142857143,coverage
active_round2_candidates-b8fd7d05b57aeb65,b8fd7d05b57aeb650504944ed68b174d492c47e817c2cc3b4e514ecd619725e0,debugging,0.012316849279838202,0.02040998431909372,0.031229862015228087,0.9913571428571428,0.0050174330977230935,0.7097142857142857,-0.38157732474942174,-0.3049062477676632,0.07667107698175857,0.5587142857142857,0.7921714285714285,coverage
active_round2_candidates-4069e0a5fbfe7fd5,4069e0a5fbfe7fd5b81f8a8d767ccbec743ef3f11ceadb753f4996ce02751b00,debugging,0.012316849279838202,0.020465980672971413,0.03116599913592092,0.991,0.0013462040582963178,0.11528571428571428,-0.0832290448719708,-0.12250687719130904,0.039277832319338235,0.40535714285714286,0.5235857142857143,coverage
active_round2_candidates-bcacec21ce210085,bcacec21ce210085cb5cf649f0ad33c125cf774dbb450b5055e4b8576fce2272,debugging,0.012300824397533008,0.020393998691248385,0.03125349246507997,0.9909285714285714,0.0031339754343303605,0.4377857142857143,0.6046274629916435,0.5250367843881487,0.07959067860349478,0.5711428571428572,0.6857142857142858,coverage
active_round2_candidates-400163fdcf379cda,400163fdcf379cdac11830ba2f5b36ffd741d94a9bc4305f8c8f49b8c445b181,debugging,0.012256709407489245,0.02032685173078857,0.03135991546312109,0.9904285714285714,0.009673649544353582,0.9533571428571429,0.4507445487368116,0.08090682589912124,0.36983772283769034,0.9955714285714286,0.9766285714285715,coverage
active_round2_candidates-92ea6a61f7829d50,92ea6a61f7829d50958f54945075c600d69450f83f706a72203bcc5547fafe69,debugging,0.012310343985753,0.020348229204323227,0.03128406024895652,0.9903571428571428,0.0024791658380327306,0.3182142857142857,-0.5880182387667233,-0.5890895314577987,0.0010712926910754206,0.018,0.5270285714285715,coverage
active_round2_candidates-6569bfaf7ce7ca9e,6569bfaf7ce7ca9ec0206096b222993a20879f772317195f7d3d987c473794e9,debugging,0.012314247169576287,0.02036595580252014,0.03126064517230404,0.9900714285714286,0.0023780144572413263,0.29892857142857143,-0.9380190313758342,-0.9870527568785818,0.04903372550274765,0.4455,0.6047,coverage
