theory,split,random_index,global_cfr,rank,layer
dual_history,neural_test,140,-0.11757007884769677,8,16
dual_history,neural_task_holdout,141,0.019369955604558453,8,16
dual_history,neural_test,141,-0.034379199564421814,8,16
dual_history,neural_task_holdout,142,-0.046228934020379864,8,16
dual_history,neural_test,142,0.0297990447153188,8,16
dual_history,neural_task_holdout,143,-0.07303318830234717,8,16
dual_history,neural_test,143,-0.2123631075796677,8,16
dual_history,neural_task_holdout,144,0.04151091395190043,8,16
dual_history,neural_test,144,-0.04593894343792515,8,16
dual_history,neural_task_holdout,145,-0.0085432414626756,8,16
dual_history,neural_test,145,-0.21852019875264284,8,16
dual_history,neural_task_holdout,146,-0.05848826952459629,8,16
dual_history,neural_test,146,-0.16853328647729904,8,16
dual_history,neural_task_holdout,147,-0.026238615482844452,8,16
dual_history,neural_test,147,-0.1480498384844755,8,16
dual_history,neural_task_holdout,148,-0.11477631329356441,8,16
dual_history,neural_test,148,-0.33213303654609994,8,16
dual_history,neural_task_holdout,149,-0.06811116583747912,8,16
dual_history,neural_test,149,-0.18369985226535923,8,16
dual_history,neural_task_holdout,150,0.01259461351780422,8,16
dual_history,neural_test,150,-0.24662525788631084,8,16
dual_history,neural_task_holdout,151,-0.1809018771156352,8,16
dual_history,neural_test,151,-0.0871976911780219,8,16
dual_history,neural_task_holdout,152,0.00876856539258386,8,16
dual_history,neural_test,152,-0.02653766535625479,8,16
dual_history,neural_task_holdout,153,-0.1811844072246609,8,16
dual_history,neural_test,153,-0.3070834552794457,8,16
dual_history,neural_task_holdout,154,-0.04679439083262471,8,16
dual_history,neural_test,154,-0.2429052109997052,8,16
dual_history,neural_task_holdout,155,-0.045974825821462506,8,16
dual_history,neural_test,155,-0.13180860786163628,8,16
dual_history,neural_task_holdout,156,-0.07590005728150406,8,16
dual_history,neural_test,156,-0.13830184782133337,8,16
dual_history,neural_task_holdout,157,0.11138662768858565,8,16
dual_history,neural_test,157,0.07009585431062826,8,16
dual_history,neural_task_holdout,158,0.004544149306640044,8,16
dual_history,neural_test,158,-0.060177472451864666,8,16
dual_history,neural_task_holdout,159,-0.10451601462561766,8,16
dual_history,neural_test,159,-0.022244275515292733,8,16
dual_history,neural_task_holdout,160,0.03786108493970963,8,16
dual_history,neural_test,160,-0.25658766815959955,8,16
dual_history,neural_task_holdout,161,-0.01020167905027991,8,16
dual_history,neural_test,161,-0.04914749287137621,8,16
dual_history,neural_task_holdout,162,0.016852325933236934,8,16
dual_history,neural_test,162,-0.2852695163946555,8,16
dual_history,neural_task_holdout,163,0.00620404011650566,8,16
dual_history,neural_test,163,-0.050399541965921335,8,16
dual_history,neural_task_holdout,164,0.04089797428119457,8,16
dual_history,neural_test,164,0.07989655935405893,8,16
dual_history,neural_task_holdout,165,-0.08651556298524743,8,16
dual_history,neural_test,165,0.09428716419488681,8,16
dual_history,neural_task_holdout,166,-0.001271481930173568,8,16
dual_history,neural_test,166,-0.14685699919347428,8,16
