method,split,dataset,n,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,mean_cfr,median_cfr,fraction_behavioral_effect_recovered,examples,thresholded_cfr_threshold,thresholded_cfr_retained,thresholded_cfr_fraction_retained,thresholded_cfr_median,thresholded_cfr_q25,thresholded_cfr_q75
random_006,mech_task_holdout,original_pairs,18,0.08182316554960933,0.2409137127950148,0.046408899158646426,0.0013656775555680974,0.6709134776239366,0.3333333333333333,0.05684606233429531,5.660879443991629e-05,0.0,18,0.1,12,0.6666666666666666,0.11936237866476823,1.0402221195526806e-08,0.2589582024149573
random_007,mech_pair_test,fresh_signed_history,32,0.07601727749953036,0.2880113825820528,0.07191535109394549,0.027343750000000007,0.35553790645462013,0.28125,0.058825690704126646,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,5.08846896840609e-08,0.4038747198213555
random_007,mech_pair_test,original_pairs,24,0.056923898599758105,0.1501451840717211,0.06035506486584275,-0.032712584205901354,1.1448741881861244,0.375,0.049960916067698945,1.2672469518193452e-08,0.0,24,0.1,24,1.0,1.2672469518193452e-08,5.4624399448144345e-09,0.18400948352310442
random_007,mech_pair_validation,original_pairs,22,0.13753103130596833,0.1294125023363217,0.0466619260447151,0.03331770477074476,1.0618592124133253,0.5,0.14271764253808353,0.07906808961858103,0.04123430882020719,22,0.1,22,1.0,0.07906808961858103,1.2672469518193452e-08,0.2664865018264684
random_007,mech_task_holdout,fresh_signed_history,24,-0.13620135781698517,-0.03803617759533707,-0.012545875725733362,-0.01041666666666667,0.230781628243215,0.20833333333333334,-0.7292770542263116,4.878193322621627e-07,0.0,24,0.1,16,0.6666666666666666,2.8701525311980447e-07,8.27098856071018e-08,5.084697708435115e-07
random_007,mech_task_holdout,original_pairs,18,0.04025644311513765,0.02147748864407516,0.00603118585044033,0.02434532650165385,0.6859318250608674,0.2777777777777778,-3.8342475836622802,2.8314216480584964e-05,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,1.0402221195526806e-08,0.25895820241495726
random_008,mech_pair_test,fresh_signed_history,32,-0.022448493381678203,0.03504840197273561,0.0066213913850452985,0.0,0.37400267223400796,0.1875,0.0059339310256960875,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,5.08846896840609e-08,4.4965422718590276e-07
random_008,mech_pair_test,original_pairs,24,0.04910671984485715,0.0761775619102059,0.02050400827714869,0.0077510431367277585,1.1496093397815874,0.3333333333333333,0.050465979873194844,1.2929977144526816e-08,0.0,24,0.1,24,1.0,1.2929977144526816e-08,5.832357707902247e-09,0.1581361660496774
random_008,mech_pair_validation,original_pairs,22,0.05935082751740284,0.20413577281300116,0.0430217428432113,-0.013769097407491371,1.1089425279102236,0.2727272727272727,0.055985780036963195,1.2929977144526816e-08,0.0,22,0.1,22,1.0,1.2929977144526816e-08,7.542385660475048e-09,0.11860212783412924
random_008,mech_task_holdout,fresh_signed_history,24,0.005252463077217606,0.2001721846224971,0.07206973551705778,0.02083333333333334,0.21593846874055214,0.2916666666666667,-0.6277504306363217,2.7920626867183884e-06,0.0,24,0.1,16,0.6666666666666666,5.084697708435115e-07,8.27098856071018e-08,0.5993385799792786
random_008,mech_task_holdout,original_pairs,18,0.09125712852543233,0.39258893477946327,0.09189750449485475,-0.031467112117695144,0.6674578714782295,0.2777777777777778,-5.91286435800065,5.660879443991629e-05,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,1.732944623911159e-08,0.23872473769101524
random_009,mech_pair_test,fresh_signed_history,32,-0.07253258258966633,-0.06073576749620982,-0.013066961796183513,0.003906250000000003,0.38305332179032314,0.21875,-0.02538333706564827,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,2.3741729360260422e-08,4.4965422718590276e-07
random_009,mech_pair_test,original_pairs,24,-0.06673308523488952,-0.015384373430695606,-0.0047016933810299045,-0.0310698800879117,1.2176214128369856,0.08333333333333333,-0.07216936937106054,5.832357707902247e-09,0.0,24,0.1,24,1.0,5.832357707902247e-09,-0.17881316195319652,1.318748477086018e-08
random_009,mech_pair_validation,original_pairs,22,0.03314671307741701,0.2859783162121783,0.08456628901907151,-0.0770312349263908,1.1242825993416663,0.2727272727272727,0.016578970806242387,1.2672469518193452e-08,0.0,22,0.1,22,1.0,1.2672469518193452e-08,5.832357707902247e-09,0.11860212783412924
random_009,mech_task_holdout,fresh_signed_history,24,-0.022380438824056936,0.14546167129250437,0.05130893416857574,0.005208333333333335,0.21891718091699042,0.20833333333333334,-0.24462849058686417,5.084697708435115e-07,0.0,24,0.1,16,0.6666666666666666,2.8701525311980447e-07,-0.2171870195550898,0.1474376357035748
random_009,mech_task_holdout,original_pairs,18,0.0014920793933217436,-0.1724948195670186,-0.04037771330820624,0.043812982279419176,0.6996472117651772,0.3333333333333333,-7.72905734388113,1.963852125363985e-08,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,1.0402221195526806e-08,0.23872473769101524
random_010,mech_pair_test,fresh_signed_history,32,-0.13053527536398835,-0.2482526377211721,-0.04563743579852138,-0.027343750000000003,0.39327473267449264,0.125,-0.09908662438724966,1.0813335737935859e-07,0.0,32,0.1,32,1.0,1.0813335737935859e-07,4.409894960311078e-08,3.490854550425304e-07
random_010,mech_pair_test,original_pairs,24,-0.026566590351576824,-0.46985488414093973,-0.1735105849339337,0.1988546676128558,1.1944774555814903,0.2916666666666667,0.01069325791716771,5.832357707902247e-09,0.0,24,0.1,24,1.0,5.832357707902247e-09,-0.042934572504519986,0.20176608327053505
random_010,mech_pair_validation,original_pairs,22,-0.027444445118228522,0.2044608659888862,0.06046086610803494,-0.08430580369902406,1.1589758174941576,0.13636363636363635,-0.047726010872333594,5.832357707902247e-09,0.0,22,0.1,22,1.0,5.832357707902247e-09,-0.22592315717341832,1.0962441565620651e-08
random_010,mech_task_holdout,fresh_signed_history,24,-0.5079108474664622,-0.35544288419807246,-0.1567345181634024,0.0,0.2658651504648468,0.20833333333333334,-1.6950251724637762,8.621117397744626e-08,0.0,24,0.1,16,0.6666666666666666,8.446052979227403e-08,-1.137889597988695,4.929819419074999e-07
random_010,mech_task_holdout,original_pairs,18,-0.003337354125612535,0.30410372192486773,0.06869305491553143,-0.05298328422881248,0.7013371452338841,0.2222222222222222,-11.938831766337605,1.963852125363985e-08,0.0,18,0.1,12,0.6666666666666666,1.502037122458333e-08,-0.2986809773661885,0.2387247376910152
random_011,mech_pair_test,fresh_signed_history,32,-0.04161690303695975,0.01867916150720694,0.0041754417877583085,0.0,0.3774922109851941,0.25,0.00029184921615775516,2.200717411082742e-07,0.0,32,0.1,32,1.0,2.200717411082742e-07,2.3741729360260422e-08,0.12110873319802809
random_011,mech_pair_test,original_pairs,24,0.052886381263827276,-0.4055905035210262,-0.1014006473974821,0.15787855104036289,1.1473223005418935,0.375,0.0827453091290875,1.2929977144526816e-08,0.0,24,0.1,24,1.0,1.2929977144526816e-08,5.4624399448144345e-09,0.2616294359433853
random_011,mech_pair_validation,original_pairs,22,0.05856885909039533,0.18025067114961185,0.045874799010053945,-0.016943010821065172,1.109403368107474,0.3181818181818182,0.053671006381800085,1.318748477086018e-08,0.0,22,0.1,22,1.0,1.318748477086018e-08,5.832357707902247e-09,0.175892765797108
random_011,mech_task_holdout,fresh_signed_history,24,-0.07505957943842856,0.07078855675417481,0.024969363861389954,0.005208333333333336,0.22448630305405864,0.25,-0.7568737131608015,4.878193322621627e-07,0.0,24,0.1,16,0.6666666666666666,8.621117397744626e-08,8.27098856071018e-08,0.14983502634714788
random_011,mech_task_holdout,original_pairs,18,-0.012292775111252707,0.1437192561217366,0.034346527457765716,-0.02649164211440624,0.7044601310379637,0.16666666666666666,-5.975626029016348,1.963852125363985e-08,0.0,18,0.1,12,0.6666666666666666,1.502037122458333e-08,-0.27123165790027476,0.05968119915164474
random_012,mech_pair_test,fresh_signed_history,32,-0.009951208389900046,0.10862117356377896,0.02714654434164187,0.015625000000000003,0.37170994625065884,0.28125,-0.029477222848913454,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,2.3741729360260422e-08,0.4844335838294306
random_012,mech_pair_test,original_pairs,24,0.02216105385837186,-0.11833797836444543,-0.042780383262010675,0.06986249715729767,1.1657839173308935,0.3333333333333333,0.03669568163882073,1.318748477086018e-08,0.0,24,0.1,24,1.0,1.318748477086018e-08,5.4624399448144345e-09,0.18181163237958498
random_012,mech_pair_validation,original_pairs,22,-0.02400361094891368,-0.054075734234431995,-0.013159539014559674,0.003275836171172011,1.1570335285642757,0.09090909090909091,-0.02449420389670884,9.25241361304785e-09,0.0,22,0.1,22,1.0,9.25241361304785e-09,4.352686655550997e-09,1.2672469518193452e-08
random_012,mech_task_holdout,fresh_signed_history,24,-0.09233457218452323,0.02816274197206674,0.00938751709049758,0.0,0.22628273577632266,0.20833333333333334,-0.74529976181016,4.878193322621627e-07,0.0,24,0.1,16,0.6666666666666666,4.878193322621627e-07,8.27098856071018e-08,5.084697708435115e-07
random_012,mech_task_holdout,original_pairs,18,0.020797068327761736,0.2521494857438402,0.051519791186648574,-0.029320796504942688,0.6928507686820896,0.2222222222222222,-5.960355186134363,2.8314216480584964e-05,0.0,18,0.1,12,0.6666666666666666,1.0402221195526806e-08,-0.09525722613931656,0.2387247376910152
random_013,mech_pair_test,fresh_signed_history,32,0.06127461743557838,0.24836003322592737,0.057405765831615774,-0.00390625,0.35836308459961874,0.28125,0.09524096298120076,2.200717411082742e-07,0.0,32,0.1,32,1.0,2.200717411082742e-07,5.350369569612212e-08,0.38219266036578137
random_013,mech_pair_test,original_pairs,24,0.05348588843855584,0.010553091163428884,0.0035071674380844527,0.032438886246410885,1.1469591250908873,0.375,0.0576634839667212,1.2929977144526816e-08,0.0,24,0.1,24,1.0,1.2929977144526816e-08,5.4624399448144345e-09,0.18181163237958498
random_013,mech_pair_validation,original_pairs,22,0.054756348539446886,0.03991565700345965,0.010158756861815492,0.022789689351995594,1.1116474719776093,0.3181818181818182,0.057519863749607186,1.2929977144526816e-08,0.0,22,0.1,22,1.0,1.2929977144526816e-08,5.832357707902247e-09,0.175892765797108
random_013,mech_task_holdout,fresh_signed_history,24,0.00565003351506721,0.1563090495352814,0.044491119144603,0.01041666666666667,0.2158953123978223,0.16666666666666666,-0.05971889186346061,4.981445515528371e-07,0.0,24,0.1,16,0.6666666666666666,4.878193322621627e-07,8.533585188486015e-08,5.084697708435115e-07
random_013,mech_task_holdout,original_pairs,18,0.018924379374419154,0.10691116813326523,0.01717326372888276,-0.0028291543905363935,0.6935129778009571,0.16666666666666666,0.008065957823999857,2.8314216480584964e-05,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,1.0402221195526806e-08,0.05968119915164474
random_014,mech_pair_test,fresh_signed_history,32,-0.03319390390062393,0.056250164004870956,0.013740632778691527,0.011718750000000002,0.3759628240078038,0.25,-0.02667957937044667,1.0813335737935859e-07,0.0,32,0.1,32,1.0,1.0813335737935859e-07,2.3741729360260422e-08,0.121108733198028
random_014,mech_pair_test,original_pairs,24,-0.05012455738800847,-0.35746881257621005,-0.10082280663271447,0.09471630710144245,1.2081053335728473,0.125,-0.03159928100543006,1.2672469518193452e-08,0.0,24,0.1,24,1.0,1.2672469518193452e-08,-0.1717383030761399,1.318748477086018e-08
random_014,mech_pair_validation,original_pairs,22,-0.03271668792361182,-0.185244325536237,-0.06424877529544021,0.06011061363038165,1.1619456049320973,0.22727272727272727,-0.023036770674485306,9.25241361304785e-09,0.0,22,0.1,22,1.0,9.25241361304785e-09,-0.17173830307614013,1.318748477086018e-08
random_014,mech_task_holdout,fresh_signed_history,24,-0.35555704728912474,-0.32681890798894286,-0.11527937006395837,0.005208333333333335,0.25207656997560185,0.125,-1.0554162713200477,2.8701525311980447e-07,0.0,24,0.1,16,0.6666666666666666,8.446052979227403e-08,-0.8533500151501261,4.929819419074999e-07
random_014,mech_task_holdout,original_pairs,18,-0.043713941487460994,-0.07948865345702386,-0.01717326372888299,0.0028291543905365223,0.7153096646799655,0.2222222222222222,-9.851590119893332,1.502037122458333e-08,0.0,18,0.1,12,0.6666666666666666,1.0402221195526806e-08,-0.27123165790027476,0.05968119915164477
random_015,mech_pair_test,fresh_signed_history,32,-0.07363298850216715,-0.0185853612261929,-0.0046943457144917895,-0.0078125,0.3832497755322526,0.1875,-0.019246544995080037,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,4.409894960311078e-08,4.4965422718590276e-07
random_015,mech_pair_test,original_pairs,24,-0.015264610008953294,-0.338447803293803,-0.13604858023113056,0.16112905258722504,1.1878839604554303,0.4166666666666667,0.014655393970665892,1.2929977144526816e-08,0.0,24,0.1,24,1.0,1.2929977144526816e-08,-0.1717383030761399,0.18181163237958498
random_015,mech_pair_validation,original_pairs,22,0.0011910609092425917,-0.11137636912253757,-0.033624778724092225,0.04308806957677466,1.1427110061326287,0.22727272727272727,0.007764634522687497,1.2672469518193452e-08,0.0,22,0.1,22,1.0,1.2672469518193452e-08,5.832357707902247e-09,1.318748477086018e-08
random_015,mech_task_holdout,fresh_signed_history,24,-0.08326914645486938,0.022439622571534885,0.006975879557479669,-0.005208333333333335,0.22534180465328102,0.16666666666666666,-0.09609627206488713,5.084697708435115e-07,0.0,24,0.1,16,0.6666666666666666,4.878193322621627e-07,8.27098856071018e-08,5.084697708435115e-07
random_015,mech_task_holdout,original_pairs,18,0.03522299770566695,0.2437875366399672,0.0464088991586465,-0.019467655777765287,0.6877281827177257,0.2222222222222222,-5.933087061550896,2.8314216480584964e-05,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,1.0402221195526806e-08,0.23872473769101524
random_016,mech_pair_test,fresh_signed_history,32,-0.006055379781438663,0.11179878600580319,0.02730989483828408,-0.011718750000000002,0.37099232868716997,0.25,-0.08342496026624618,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,2.3741729360260422e-08,0.121108733198028
random_016,mech_pair_test,original_pairs,24,-0.0029494172796926676,-0.40969694395651945,-0.17177578420356227,0.21249147062335277,1.180657443591028,0.375,0.036593208430068004,9.25241361304785e-09,0.0,24,0.1,24,1.0,9.25241361304785e-09,-0.042934572504519986,0.2616294359433853
random_016,mech_pair_validation,original_pairs,22,-0.01899850165381234,-0.09406795100908434,-0.031411123606009554,0.029261828461797503,1.154202399386201,0.22727272727272727,-0.014947147849018606,9.25241361304785e-09,0.0,22,0.1,22,1.0,9.25241361304785e-09,-0.12880372621893327,1.318748477086018e-08
random_016,mech_task_holdout,fresh_signed_history,24,-0.0388695286874825,0.08168370486946637,0.022231338043328185,0.020833333333333343,0.220675482679083,0.16666666666666666,-0.04397255151940771,4.878193322621627e-07,0.0,24,0.1,16,0.6666666666666666,2.8701525311980447e-07,8.27098856071018e-08,4.929819419074999e-07
random_016,mech_task_holdout,original_pairs,18,-0.03475852050182082,0.08524208428160576,0.017173263728882882,-0.0236624877238698,0.7122342532112269,0.16666666666666666,-15.81158880860884,1.963852125363985e-08,0.0,18,0.1,12,0.6666666666666666,1.963852125363985e-08,-0.06780790667340283,1.963852125363985e-08
random_017,mech_pair_test,fresh_signed_history,32,-0.03011603920559902,0.023108083537283296,0.004572182280673339,0.003906250000000003,0.3754024133357863,0.21875,0.0726904421906301,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,5.08846896840609e-08,4.4965422718590276e-07
random_017,mech_pair_test,original_pairs,24,0.03237120167617269,0.12335991288890831,0.041585857319065125,-0.02682682433213169,1.1596816545725723,0.2916666666666667,0.026799373088498196,1.2672469518193452e-08,0.0,24,0.1,24,1.0,1.2672469518193452e-08,4.352686655550997e-09,0.1640550326321543
random_017,mech_pair_validation,original_pairs,22,0.02776838956577221,0.06395115478813192,0.013824274355284518,0.001666489939328851,1.127405291192479,0.18181818181818182,0.026547363375115252,1.2672469518193452e-08,0.0,22,0.1,22,1.0,1.2672469518193452e-08,5.832357707902247e-09,1.318748477086018e-08
random_017,mech_task_holdout,fresh_signed_history,24,-0.09299182462086075,0.007350600055505819,0.002114540474483893,0.02604166666666667,0.22635080215366907,0.16666666666666666,-0.2792310472751775,5.084697708435115e-07,0.0,24,0.1,16,0.6666666666666666,4.878193322621627e-07,8.27098856071018e-08,0.14983502634714788
random_017,mech_task_holdout,original_pairs,18,-0.04650223541378051,-0.26605254822466,-0.06358216288752941,0.04313014350163511,0.7162645064294134,0.2222222222222222,-7.765091628332892,1.502037122458333e-08,0.0,18,0.1,12,0.6666666666666666,1.0402221195526806e-08,-0.27123165790027476,1.963852125363985e-08
random_018,mech_pair_test,fresh_signed_history,32,0.0486674118342485,0.22093547317516068,0.04753303541577391,-0.00390625,0.36076149045738476,0.3125,0.13748371024569878,1.4002773429666604e-07,0.0,32,0.1,32,1.0,1.4002773429666604e-07,5.08846896840609e-08,0.49467216095908934
random_018,mech_pair_test,original_pairs,24,0.03305403196663237,-0.10840581930412328,-0.03460908842023834,0.06570598326620385,1.1592724038808568,0.375,0.04607891473958788,1.2929977144526816e-08,0.0,24,0.1,24,1.0,1.2929977144526816e-08,5.4624399448144345e-09,0.1640550326321543
random_018,mech_pair_validation,original_pairs,22,0.05209748279713955,0.2860436589894458,0.08092610581756741,-0.061618037104626634,1.1132098446870975,0.3181818181818182,0.038829380118227105,1.2672469518193452e-08,0.0,22,0.1,22,1.0,1.2672469518193452e-08,5.832357707902247e-09,0.1581361660496774
random_018,mech_task_holdout,fresh_signed_history,24,-0.3654066795643214,-0.24511838703415448,-0.09937113500802194,0.01041666666666667,0.2529907209688507,0.20833333333333334,-0.9728979139260358,4.981445515528371e-07,0.0,24,0.1,16,0.6666666666666666,4.878193322621627e-07,-0.8533500151501265,5.084697708435115e-07
random_018,mech_task_holdout,original_pairs,18,-0.061681236881514945,-0.048655284384053844,-0.01206237170088077,-0.0070239863366409585,0.7214403383889846,0.2222222222222222,-9.880664185643347,1.963852125363985e-08,0.0,18,0.1,12,0.6666666666666666,1.502037122458333e-08,-0.27123165790027476,0.05968119915164474
random_019,mech_pair_test,fresh_signed_history,32,-0.05807668883469552,-0.002038888198220965,-0.0004853234959328197,0.007812500000000002,0.3804631144591375,0.21875,-0.02656775350101039,2.200717411082742e-07,0.0,32,0.1,32,1.0,2.200717411082742e-07,4.409894960311078e-08,4.4965422718590276e-07
random_019,mech_pair_test,original_pairs,24,-0.0012406045049384584,-0.10240026039634056,-0.034031247655470644,0.04421040599395007,1.1796512200578342,0.20833333333333334,0.007423295629546013,1.2672469518193452e-08,0.0,24,0.1,24,1.0,1.2672469518193452e-08,5.4624399448144345e-09,1.318748477086018e-08
random_019,mech_pair_validation,original_pairs,22,0.041820130696655244,-0.10450952667682566,-0.025531950994457892,0.05681238793415362,1.119228398972289,0.2727272727272727,0.05202835070346001,1.2672469518193452e-08,0.0,22,0.1,22,1.0,1.2672469518193452e-08,5.832357707902247e-09,0.11860212783412924
random_019,mech_task_holdout,fresh_signed_history,24,-0.14729965711646442,0.007018341147573213,0.0027380258180617844,-0.005208333333333333,0.2319060149278363,0.25,-1.1646495176133727,4.878193322621627e-07,0.0,24,0.1,16,0.6666666666666666,2.8701525311980447e-07,-0.2120542491551265,0.1474376357035748
random_019,mech_task_holdout,original_pairs,18,0.012320189332304166,0.10894544663285921,0.028315341607325312,-0.009170301949393367,0.6958432821250687,0.2777777777777778,-9.832970940644456,1.502037122458333e-08,0.0,18,0.1,12,0.6666666666666666,1.0402221195526806e-08,-0.2986809773661885,0.2589582024149573
