job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
0,same_raw_different_context,10,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636455,-0.1516196087157892,-0.6689092473595649,-0.0104166666666666,0.072933680517748,0.1
0,same_raw_different_context,11,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0249999999999999,0.0559016994374947,0.8
0,same_raw_different_context,11,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0004876778004048,0.1191042909573596,0.0073107657210153,0.0260103367894754,0.8264228707847784,0.1
0,same_raw_different_context,11,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649134,-0.1020620726159797,-0.33445462367981,0.0260416666666667,0.0580302193744032,0.1
0,same_raw_different_context,11,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649134,-0.1020620726159797,-0.33445462367981,0.0260416666666667,0.0580302193744032,0.1
0,same_raw_different_context,12,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0374999999999999,0.0883883476483184,0.8
0,same_raw_different_context,12,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0996323416509341,-0.3821863051052829,-0.0375528166413026,0.0323102574136563,0.8664035193319891,0.0
0,same_raw_different_context,12,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-27.399503265634067,0.3825460278379928,2.006727742078528,0.0312500000000004,0.0829883135204627,0.2
0,same_raw_different_context,12,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-27.399503265634067,0.3825460278379928,2.006727742078528,0.0312500000000004,0.0829883135204627,0.2
0,same_raw_different_context,13,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,13,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0225292399379729,0.1514770349703691,0.0125176055471009,-0.0107700858045521,0.816861340743992,0.2
0,same_raw_different_context,13,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636483,-0.1516196087157919,-0.6689092473595767,-0.0104166666666665,0.072933680517748,0.1
0,same_raw_different_context,13,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636483,-0.1516196087157919,-0.6689092473595767,-0.0104166666666665,0.072933680517748,0.1
0,same_raw_different_context,14,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0124999999999999,0.0395284707521047,0.9
0,same_raw_different_context,14,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0316848461771201,-0.2719095992705048,-0.0125176055471008,0.0107700858045521,0.8392087071500536,0.0
0,same_raw_different_context,14,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,14,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,15,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0124999999999999,0.0395284707521047,0.9
0,same_raw_different_context,15,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0316848461771201,-0.2719095992705048,-0.0125176055471008,0.0107700858045521,0.8392087071500536,0.0
0,same_raw_different_context,15,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,15,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-4.837747775661671,0.2721655269759045,0.6689092473595177,0.0104166666666667,0.0376256689962817,0.1
0,same_raw_different_context,16,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,16,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0266193652571415,0.2399454813210287,0.0198283712681162,0.0152402509849233,0.8151505132666963,0.2
0,same_raw_different_context,16,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.93477210163644,-0.2274294130736738,-1.0033638710393025,0.0156249999999999,0.0729336805177479,0.1
0,same_raw_different_context,16,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.93477210163644,-0.2274294130736738,-1.0033638710393025,0.0156249999999999,0.0729336805177479,0.1
0,same_raw_different_context,17,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0249999999999999,0.0790569415042094,0.9
0,same_raw_different_context,17,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0679474954738139,-0.2719095992705048,-0.0250352110942017,0.0215401716091042,0.8538299925826337,0.0
0,same_raw_different_context,17,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-22.56175548997236,0.2721655269759045,1.3378184947190357,0.0208333333333335,0.0755901817314535,0.1
0,same_raw_different_context,17,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-22.56175548997236,0.2721655269759045,1.3378184947190357,0.0208333333333335,0.0755901817314535,0.1
0,same_raw_different_context,18,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0,0.0559016994374947,0.8
0,same_raw_different_context,18,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0045778031195735,-6.095238196013457e-17,0.0,0.0,0.8281104105608552,0.1
0,same_raw_different_context,18,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649063,-6.508157278919244e-15,-2.3585055992880973e-14,7.345620278454675e-17,0.058030219374403,0.1
0,same_raw_different_context,18,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649063,-6.508157278919244e-15,-2.3585055992880973e-14,7.345620278454675e-17,0.058030219374403,0.1
0,same_raw_different_context,19,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0,0.0559016994374947,0.8
0,same_raw_different_context,19,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0045778031195735,0.0,0.0,0.0,0.8281104105608552,0.1
0,same_raw_different_context,19,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.88625993864902,0.0,0.0,0.0,0.0580302193744029,0.1
0,same_raw_different_context,19,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.88625993864902,0.0,0.0,0.0,0.0580302193744029,0.1
0,same_raw_different_context,20,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0249999999999999,0.0790569415042094,0.6
0,same_raw_different_context,20,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0050654809199786,0.0794028606382399,0.0073107657210153,0.0260103367894754,0.8283113915407385,0.2
0,same_raw_different_context,20,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-25.772519877298198,-0.0680413817439913,-0.3344546236798336,0.0260416666666668,0.0805760905023405,0.2
0,same_raw_different_context,20,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-25.772519877298198,-0.0680413817439913,-0.3344546236798336,0.0260416666666668,0.0805760905023405,0.2
0,same_raw_different_context,21,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0374999999999999,0.0684653196881457,0.7
0,same_raw_different_context,21,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0321725239775252,-0.0740438689000958,-0.0052068398260855,0.0367804225940275,0.8394070308457934,0.1
0,same_raw_different_context,21,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310805,0.0890870806374599,0.3344546236797076,0.0364583333333335,0.0673846493455133,0.2
0,same_raw_different_context,21,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310805,0.0890870806374599,0.3344546236797076,0.0364583333333335,0.0673846493455133,0.2
0,same_raw_different_context,22,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0249999999999999,0.0559016994374947,0.8
0,same_raw_different_context,22,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0633696923542403,-0.4078643989057571,-0.0250352110942017,0.0215401716091042,0.8519980376935503,0.0
